URL,Size,OutLinks,ContentType
https://www.wsj.com/articles/for-takeda-pharmaceuticals-cfo-speed-and-agility-were-key-to-shire-tie-up-15aaa70c?mod=business_minor_pos14,1008069,339,text/html
https://www.wsj.com/articles/american-fracked-gas-ukraine-invasion-europe-import-9e5cc725?mod=business_minor_pos15,493411,127,text/html
https://www.wsj.com/articles/molson-coors-told-to-stop-saying-rivals-beer-tastes-like-water-9c3d6ab5?mod=business_minor_pos9,995367,333,text/html
https://www.wsj.com/video/series/the-economics-of/why-barnes-noble-is-copying-local-bookstores-it-once-threatened/DDFEDF5F-C702-4D6A-9EE9-EE3FF6AE1A8A?mod=business_trending_now_video_pos5,628239,43,text/html
https://www.wsj.com/articles/intuit-names-next-cfo-following-michelle-clatterbucks-planned-departure-b8a56e3c?mod=business_minor_pos5,989332,328,text/html
https://www.wsj.com/news/business/health-industry,1312675,355,text/html
https://www.wsj.com/articles/in-the-whirl-of-chatgpt-startups-see-an-opening-for-their-ai-chips-cb74798f?mod=business_minor_pos12,993996,335,text/html
https://www.wsj.com/articles/balenciaga-displays-restraint-in-first-fashion-show-since-child-ad-backlash-ec259620?mod=business_featst_pos3,557709,349,text/html
https://www.wsj.com/articles/elon-musks-latest-reveal-his-tesla-management-team-21af3ae6?mod=business_lead_pos11,561958,350,text/html
https://www.wsj.com/articles/humana-exits-employer-insurance-business-4aae5deb?mod=business_minor_pos2,543593,350,text/html
https://www.wsj.com/_next/public/img/buyside/favicon/apple-icon-180x180.png,18166,0,image/png
https://www.wsj.com/video?mod=wsjcbs_footer,302384,112,text/html
https://www.wsj.com/buyside/wellness,555943,102,text/html
https://www.wsj.com/buyside/author/sheryl-nance-nash,442653,89,text/html
https://www.wsj.com/buyside/home,705410,129,text/html
https://www.wsj.com/_next/public/img/buyside/favicon/android-icon-192x192.png,18926,0,image/png
https://www.wsj.com/buyside/shopping-holidays/best-deals-right-now-4e77f8d6,900893,176,text/html
https://www.wsj.com/buyside/personal-finance/when-will-student-loan-payments-resume-2d3df4a9,570742,101,text/html
https://www.wsj.com/_next/public/img/buyside/favicon/apple-icon-152x152.png,14500,0,image/png
https://www.wsj.com/_next/public/img/buyside/favicon/favicon-32x32.png,2310,0,image/png
https://www.wsj.com/buyside/electronics/best-power-bank-01664892024,676291,122,text/html
https://www.wsj.com/buyside/personal-finance/what-is-adjusted-gross-income-d6fe9fcd,625339,97,text/html
https://www.wsj.com/_next/public/img/buyside/favicon/favicon-16x16.png,1432,0,image/png
https://www.wsj.com/buyside/personal-finance/when-will-savings-account-rates-beat-inflation-a7d5d59d,563019,99,text/html
https://www.wsj.com/buyside/author/rachel-mosely,445008,93,text/html
https://www.wsj.com/buyside/about-us,472743,80,text/html
https://www.wsj.com/buyside/electronics/best-monochrome-laser-printer-01653429081,638554,117,text/html
https://www.wsj.com/articles/ev-startups-have-a-new-bottleneck-demand-4a699d83?mod=article_inline,562289,350,text/html
https://www.wsj.com/news/business/transportation?mod=breadcrumb,1320241,356,text/html
https://www.wsj.com/news/types/autos?mod=breadcrumb,967693,315,text/html
https://www.wsj.com/articles/electric-vehicles-scarce-parts-supply-chain-11668206037?mod=article_inline,686697,364,text/html
https://www.wsj.com/articles/ev-startups-brace-for-another-tough-year-as-cash-dwindles-1357c9f8,572199,351,text/html
https://www.wsj.com/news/author/sean-mclain,717053,304,text/html
https://www.wsj.com/articles/wsj-tax-guide-2023-bbc5cda6,532929,341,text/html
https://www.wsj.com/market-data/quotes/index/XX/BUXX/historical-prices,458145,285,text/html
https://www.wsj.com/market-data/quotes/index/XX/CALCULATED/BUXX/advanced-chart,447045,284,text/html
https://www.wsj.com/market-data/quotes/index/XX/BUXX/,508704,381,text/html
https://www.wsj.com/market-data/quotes/index/XX/BUXX,508767,381,text/html
https://www.wsj.com/market-data/quotes/index/XX/BUXX/advanced-chart,446926,284,text/html
https://www.wsj.com/market-data/quotes/JPM,701459,315,text/html
https://www.wsj.com/market-data/quotes/CAT,1098993,331,text/html
https://www.wsj.com/market-data/quotes/index/DJIA/advanced-chart,446884,284,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/E,466853,471,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/D,467822,468,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/C,468884,488,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/B,467839,477,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/I,466013,469,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/machinery,462873,435,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/H,467394,472,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/G,467002,474,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/F,467361,468,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/M,467819,477,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/L,466580,466,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/K,466643,468,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/J,465508,463,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/Q,464787,457,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/P,467324,474,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/O,465130,463,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/N,466591,472,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/banking-credit,463455,438,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/semiconductors,462422,434,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/A,469142,491,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/air-transport,461538,429,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/food-beverages-tobacco,464418,441,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/fishing,451779,378,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/business-services,463798,440,text/html
https://www.wsj.com/market-data/quotes/company-list/country/india,464795,439,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/0-9,463069,456,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/computers-consumer-electronics,461593,431,text/html
https://www.wsj.com/market-data/quotes/company-list/country/spain,464069,431,text/html
https://www.wsj.com/market-data/quotes/company-list/country/chile,459390,410,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/general-services,461880,430,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/fossil-fuels,463037,439,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/construction,463209,436,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/tourism,461850,429,text/html
https://www.wsj.com/market-data/quotes/company-list/country/brazil,442586,320,text/html
https://www.wsj.com/market-data/quotes/company-list/country/canada,464565,439,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/wholesalers,462021,431,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/diversified-holding-companies,462588,431,text/html
https://www.wsj.com/market-data/quotes/company-list/country/china,467328,440,text/html
https://www.wsj.com/market-data/quotes/company-list/country/czech-republic,438294,301,text/html
https://www.wsj.com/market-data/quotes/company-list/country/taiwan,465570,441,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/medical-equipment-supplies,463252,435,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/insurance,463876,434,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/containers-packaging,462393,431,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/aerospace-defense,461817,430,text/html
https://www.wsj.com/market-data/quotes/company-list/country/south-korea,464807,438,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/chemicals,463716,440,text/html
https://www.wsj.com/market-data/quotes/company-list/country/hungary,444243,331,text/html
https://www.wsj.com/market-data/quotes/company-list/a-z/Other,436925,307,text/html
https://www.wsj.com/market-data/quotes/company-list/sector/telephone-systems,462380,431,text/html
https://www.wsj.com/news/life-work/ideas,1374001,354,text/html
https://www.wsj.com/articles/even-ancient-children-did-homework-c5d03ffc,547872,350,text/html
https://www.wsj.com/articles/why-children-need-nurturing-fathers-e7d84db8,404164,125,text/html
https://www.wsj.com/articles/the-public-has-a-lot-of-apologizing-to-do-693460a9,556006,352,text/html
https://www.wsj.com/articles/peter-doigs-art-of-getting-lost-fcd7ad02,547991,347,text/html
https://www.wsj.com/articles/ukraine-is-the-wests-war-now-5d468bdb,457356,126,text/html
https://www.wsj.com/articles/timnit-gebru-is-calling-attention-to-the-pitfalls-of-ai-8e658a58,560983,350,text/html
https://www.wsj.com/articles/the-medieval-art-industry-5ae8ee42,546353,347,text/html
https://www.wsj.com/articles/mummy-the-wrap-on-ancient-egypts-embalmed-remains-60fe3e33,553375,353,text/html
https://www.wsj.com/articles/paco-rabanne-and-the-fragrant-male-makeovers-of-my-teens-6c3a7f1d,539569,347,text/html
https://www.wsj.com/articles/how-the-allman-brothers-band-helped-make-jimmy-carter-president-e7a576c6,559266,347,text/html
https://www.wsj.com/articles/why-we-should-keep-reading-freud-c5c404ce,542809,347,text/html
https://www.wsj.com/news/author/dan-gallagher,713433,303,text/html
https://www.wsj.com/articles/ai-has-its-iphone-moment-d9b47f4e?mod=article_inline,563545,349,text/html
https://www.wsj.com/articles/chatgpt-ai-chatbot-app-explained-11675865177?mod=article_inline,571906,349,text/html
https://www.wsj.com/articles/google-to-roll-out-ai-search-features-as-microsoft-rivalry-heats-up-11675835792?mod=article_inline,575000,350,text/html
https://www.wsj.com/articles/microsoft-gets-an-early-taste-of-searchs-dark-side-13eff42b?mod=article_inline,566544,351,text/html
https://www.wsj.com/articles/syrian-brothers-reunite-for-desperate-search-after-turkeys-quake-bbf39748?reflink=desktopwebshare_permalink&st=9wcbsxd2f78c88d,553093,349,text/html
https://www.wsj.com/articles/the-number-of-atms-has-declined-as-people-rely-less-on-cash-81268fa2?reflink=desktopwebshare_permalink&st=9wbzpbt3fjchrji,404138,126,text/html
https://www.wsj.com/articles/wall-street-backs-new-class-of-psychedelic-drugs-3c5b9baf?reflink=desktopwebshare_permalink&st=3k0w9pwb9ojkqxq,553561,346,text/html
https://www.wsj.com/articles/chips-act-is-bounty-for-semiconductor-companieswith-many-strings-attached-6e72fd67?reflink=desktopwebshare_permalink&st=fe61e5ob5v1wgdt,576650,348,text/html
https://www.wsj.com/articles/covid-origin-china-lab-leak-807b7b0a?reflink=desktopwebshare_permalink&st=kspqjsfiyqsyrd2,581556,358,text/html
https://www.wsj.com/articles/crypto-firms-ditch-silvergate-a-favorite-bank-partner-e2ad0ba3?mod=hp_lead_pos3,578001,360,text/html
https://www.wsj.com/podcasts/whats-news,367663,188,text/html
https://www.wsj.com/articles/u-s-approves-potential-taiwan-arms-sale-worth-619-million-6e97a909?reflink=desktopwebshare_permalink&st=k6geaw9hk1kgrh6,559256,349,text/html
https://www.wsj.com/articles/after-turkey-earthquakes-families-grieve-missing-loved-ones-who-might-never-be-found-f37a1d65?reflink=desktopwebshare_permalink&st=yi9c6rdb6rs9tj9,416454,127,text/html
https://www.wsj.com/livecoverage/student-loan-forgiveness-supreme-court,881099,310,text/html
https://www.wsj.com/articles/accountants-have-to-go-to-college-for-five-years-minnesota-is-rethinking-that-cfd056b0,541891,346,text/html
https://www.wsj.com/articles/struggling-to-find-accountants-businesses-boost-salary-offers-hire-temporary-workers-11671221526?mod=article_inline,1016366,334,text/html
https://www.wsj.com/news/types/education?mod=breadcrumb,970785,315,text/html
https://www.wsj.com/articles/tax-season-is-coming-and-these-firms-cant-find-enough-accountants-in-the-u-s-11674009403?mod=article_inline,555298,344,text/html
https://www.wsj.com/market-data/quotes/index/BKX,500247,364,text/html
https://www.wsj.com/market-data/quotes/index/BKX/historical-prices,457903,284,text/html
https://www.wsj.com/market-data/quotes/index/BKX/advanced-chart,446794,284,text/html
https://www.wsj.com/market-data/quotes/index/BKX/,500250,364,text/html
https://www.wsj.com/articles/why-let-anti-semites-define-jewishness-hanukkah-maccabean-revolt-greeks-minority-community-culture-11671139089,543863,349,text/html
https://www.wsj.com/articles/you-can-see-god-in-van-goghs-paintings-11674776025,543537,347,text/html
https://www.wsj.com/articles/can-colorado-tell-lorie-smith-what-to-say-obergefell-303-creative-v-elenis-kennedy-marriage-speech-11669925027,548301,345,text/html
https://www.wsj.com/video/series,78830,125,text/html
https://www.wsj.com/video/browse/life-culture/autos,129252,104,text/html
https://www.wsj.com/video/browse/life-culture/fashion,126169,104,text/html
https://www.wsj.com/video/browse/life-culture,127103,104,text/html
https://www.wsj.com/pro/central-banking?mod=nav_left_section,1014667,104,text/html
https://www.wsj.com/video/browse/business/media-and-marketing,129763,104,text/html
https://www.wsj.com/podcasts?mod=wsjlive_footer,259807,141,text/html
https://www.wsj.com/video/browse/business/leadership,127531,104,text/html
https://www.wsj.com/video/sponsored,304698,104,text/html
https://www.wsj.com/video/browse/personal-finance,127060,104,text/html
https://www.wsj.com/news/types/arts-entertainment,974010,313,text/html
https://www.wsj.com/podcasts/wsj-the-future-of-everything/how-football-tech-may-change-the-game-for-head-injuries/e088c53c-f545-426b-84ef-a7526bdfba20,399914,155,text/html
https://www.wsj.com/podcasts/wsj-the-future-of-everything/why-the-future-of-mental-health-care-could-be-in-your-gut/893e53c5-f1b2-44ce-afd5-8de5723ee2c1,406552,157,text/html
https://www.wsj.com/podcasts/wsj-the-future-of-everything/encore-beyond-silicon-the-new-materials-charting-the-future-of-microchips/6127e208-aa0f-4ace-a180-27b57906786b,324165,154,text/html
https://www.wsj.com/articles/biggest-gains-in-social-responsibility-in-the-management-top-250-ec647f53?mod=nav_left_section,568455,365,text/html
https://www.wsj.com/news/author/david-reilly,721134,304,text/html
https://www.wsj.com/pro/private-equity?mod=nav_left_section,1018297,88,text/html
https://www.wsj.com/pro/venture-capital?mod=nav_left_section,969732,84,text/html
https://www.wsj.com/digital-print-edition,533432,311,text/html
https://www.wsj.com/video/browse/editor-picks,126742,105,text/html
https://www.wsj.com/video/series?mod=wsjvidc_series_more,78880,126,text/html
https://www.wsj.com/print-edition/20230306/frontpage,908860,348,text/html
https://www.wsj.com/articles/biggest-gains-in-social-responsibility-in-the-management-top-250-ec647f53,568455,365,text/html
https://www.wsj.com/articles/a-lakefront-chicago-condo-with-sweeping-views-11625153767?mod=nav_left_section,589189,345,text/html
https://www.wsj.com/video/series/on-the-news,1363898,42,text/html
https://www.wsj.com/video/browse/marketwatch-moneyish-barrons,119363,105,text/html
https://www.wsj.com/podcasts/opinion-free-expression/is-there-hope-for-free-speech-and-ideological-diversity-in-american-universities/e78c03e5-b359-48d6-b3db-b52cfbd92c69,401208,150,text/html
https://www.wsj.com/podcasts/opinion-free-expression/the-perilous-state-of-geopolitics/876a1c4e-fda3-4deb-95df-4bd174d3c166,431704,150,text/html
https://www.wsj.com/podcasts/opinion-free-expression/russia-invasion-of-ukraine-one-year-later/de0f0e95-1073-4869-a42a-b901b80985b2,453400,150,text/html
https://www.wsj.com/buyside/all-articles?page=1,526933,119,text/html
https://www.wsj.com/news/collection/energy-report-57db87a8,928933,38,text/html
https://www.wsj.com/podcasts/opinion-foreign-edition/brazil-electoral-upset-germanys-changing-leadership/cca30972-228e-4f05-b4b0-ca46bcdb8ecd,311861,157,text/html
https://www.wsj.com/news/author/mary-kissel,716630,303,text/html
https://www.wsj.com/podcasts/opinion-foreign-edition/saudi-arabia-many-tall-tales-global-economy-jitters/65e8d932-bdc5-4f96-88f9-ac76610179f9,312061,157,text/html
https://www.wsj.com/podcasts/opinion-foreign-edition/bavarians-revolt-beijing-represses/b351c86e-8edd-4870-a756-5f2a94ffe5e6,311299,157,text/html
https://www.wsj.com/video/series/wsj-explains/the-invisible-role-taxes-play-in-americas-housing-shortage/3B6959A8-71A5-4943-94C6-DE52E3AB8DD0?mod=trending_now_video_1,1435975,43,text/html
https://www.wsj.com/articles/ppp-was-a-fraudster-free-for-all-investigators-say-11604832072?mod=article_inline,560782,348,text/html
https://www.wsj.com/articles/biden-administration-to-resume-mailing-free-covid-tests-as-cases-rise-11671079575?mod=theme_coronavirus-ribbon,572692,356,text/html
https://www.wsj.com/articles/why-it-is-hard-to-know-who-needs-a-covid-booster-mysterious-t-cells-11649854810?mod=theme_coronavirus-ribbon,567171,357,text/html
https://www.wsj.com/news/types/risk-compliance-journal?mod=breadcrumb,969100,313,text/html
https://www.wsj.com/market-data/quotes/RIO,723272,321,text/html
https://www.wsj.com/articles/lithium-industry-looks-to-australia-for-refining-not-just-mining-7cd93cd4,482093,76,text/html
https://www.wsj.com/news/types/personal-finance?mod=breadcrumb,1234531,356,text/html
https://www.wsj.com/articles/you-accidentally-venmoed-149-to-a-stranger-good-luck-getting-it-back-1531411133?mod=article_inline,412743,138,text/html
https://www.wsj.com/articles/jpmorgan-other-banks-in-talks-to-reimburse-scammed-zelle-customers-11669608886?mod=article_inline,562104,349,text/html
https://www.wsj.com/news/author/imani-moise,714506,304,text/html
https://www.wsj.com/articles/supreme-court-weighs-future-of-new-york-harbor-commission-d2ae4c7d,555532,349,text/html
https://www.wsj.com/articles/wayfair-lost-5-million-customers-and-1-3-billion-last-year-83b5bdd4,547502,348,text/html
https://www.wsj.com/articles/companies-are-slow-to-adopt-robot-operated-dark-warehouses-46e1c887,876820,327,text/html
https://www.wsj.com/articles/target-investing-100-million-to-expand-next-day-delivery-291269c,875405,329,text/html
https://www.wsj.com/articles/chief-of-digital-freight-startup-transfix-steps-down-a1b97285,870000,323,text/html
https://www.wsj.com/articles/u-s-importers-seize-on-new-shipping-rules-to-fight-late-fees-1fb0c393,876473,325,text/html
https://www.wsj.com/articles/sams-club-adding-distribution-centers-to-speed-up-online-fulfillment-672948e,874134,329,text/html
https://www.wsj.com/articles/arcbest-rolls-out-technology-to-speed-up-freight-loading-8ff2e883,874826,326,text/html
https://www.wsj.com/articles/supply-chain-headaches-ease-for-many-companies-42f3de8b,877401,337,text/html
https://www.wsj.com/articles/tfi-stake-in-trucker-arcbest-sparks-acquisition-speculation-188f77d5,877126,332,text/html
https://www.wsj.com/news/business/retail-industry,1288547,355,text/html
https://www.wsj.com/newsletters?sub=365,711228,297,text/html
https://www.wsj.com/news/author/james-mackintosh?page=23,713673,304,text/html
https://www.wsj.com/articles/tripactions-rebrands-as-navan-adds-chatgpt-to-expense-reports-11675740210,990878,335,text/html
https://www.wsj.com/articles/google-cloud-introduces-shelf-inventory-ai-tool-for-retailers-11673549442,986125,331,text/html
https://www.wsj.com/articles/private-equity-firms-snap-up-data-centers-as-cloud-demand-soars-68aaa6a0,988528,334,text/html
https://www.wsj.com/articles/tech-chiefs-fear-frankenstein-software-integrations-11674669353,993883,339,text/html
https://www.wsj.com/articles/lg-whirlpool-target-customers-disconnected-from-smart-appliances-11674232811,992300,335,text/html
https://www.wsj.com/articles/generative-ai-helping-boost-productivity-of-some-software-developers-731fa5a,989381,342,text/html
https://www.wsj.com/articles/pentagon-to-reap-rewards-from-53-billion-chips-act-c3aaa2ca,563672,350,text/html
https://www.wsj.com/articles/uber-signs-cloud-deals-with-google-and-oracle-b45a9372,986204,337,text/html
https://www.wsj.com/articles/capital-one-job-cuts-signal-trouble-for-it-labor-market-11674251823,988155,341,text/html
https://www.wsj.com/articles/pressure-mounts-on-cios-to-build-more-ai-apps-and-faster-f61c9004,987895,330,text/html
https://www.wsj.com/articles/salesforce-crm-q4-earnings-report-2023-865894e3,559323,349,text/html
https://www.wsj.com/articles/salesforce-layoffs-marc-benioff-ohana-culture-8b3e82c,596115,349,text/html
https://www.wsj.com/articles/ransomware-attacks-decline-as-new-defenses-countermeasures-thwart-hackers-23b918a3,572049,349,text/html
https://www.wsj.com/articles/security-gets-blended-with-corporate-networks-in-new-cloud-platforms-efb5a9e9,994515,343,text/html
https://www.wsj.com/articles/instacart-joins-chatgpt-frenzy-adding-chatbot-to-grocery-shopping-app-bc8a2d3c,993122,337,text/html
https://www.wsj.com/articles/bandwidth-challenges-limit-grocery-chains-technology-initiatives-11674774793,986569,331,text/html
https://www.wsj.com/articles/apple-blocks-update-of-chatgpt-powered-app-as-concerns-grow-over-ais-potential-harm-c4ca9372,567676,351,text/html
https://www.wsj.com/articles/china-to-create-new-top-regulator-for-data-governance-c9317233,553474,348,text/html
https://www.wsj.com/newsletters?sub=332,711213,297,text/html
https://www.wsj.com/articles/business-technology-chiefs-question-chatgpts-readiness-for-the-enterprise-e6b38de0,994321,336,text/html
https://www.wsj.com/articles/chatty-ai-and-protein-predicting-algorithm-defined-the-year-in-emerging-tech-11672419460,986770,335,text/html
https://www.wsj.com/articles/in-the-whirl-of-chatgpt-startups-see-an-opening-for-their-ai-chips-cb74798f,993738,336,text/html
https://www.wsj.com/articles/ai-has-its-iphone-moment-d9b47f4e,563476,349,text/html
https://www.wsj.com/articles/uncertain-economy-spurs-growth-in-ai-powered-office-automation-11675282156,988819,336,text/html
https://www.wsj.com/articles/china-trumps-u-s-in-key-technology-research-report-says-adbb56bc,557671,347,text/html
https://www.wsj.com/articles/microsoft-softens-limits-on-bing-after-user-requests-1e2acb1b,540390,342,text/html
https://www.wsj.com/articles/it-job-market-shrinks-for-first-time-in-over-two-years-11675726629,991899,346,text/html
https://www.wsj.com/articles/analysis-tech-layoffs-reflect-worsening-outlook-11667523187,985020,332,text/html
https://www.wsj.com/articles/from-ceos-to-coders-employees-experiment-with-new-ai-programs-32e1768a,579179,350,text/html
https://www.wsj.com/articles/technology-chiefs-seek-help-wrangling-cloud-costs-61ba0b50,990141,345,text/html
https://www.wsj.com/coupons/campaigns/black-friday,329414,189,text/html
https://www.wsj.com/coupons/static/shop/32174/logo/Nike-coupons.png?height=200&width=200,12787,0,image/png
https://www.wsj.com/coupons/uniqlo,420807,301,text/html
https://www.wsj.com/coupons/dicks-sporting-goods,355365,300,text/html
https://www.wsj.com/articles/modi-calls-out-failure-of-g-20-to-find-solutions-to-global-rifts-8f85adef,581672,358,text/html
https://www.wsj.com/articles/russia-launches-deadly-missile-strike-on-ukraine-apartment-block-7446c68b?mod=article_inline,427117,127,text/html
https://www.wsj.com/news/author/vivian-salama,714613,303,text/html
https://www.wsj.com/articles/russia-ukraine-war-impact-on-the-world-4f318a37?mod=article_inline,445642,129,text/html
https://www.wsj.com/market-data/quotes/ASML,701597,315,text/html
https://www.wsj.com/market-data/quotes/index/NDX,515664,394,text/html
https://www.wsj.com/market-data/quotes/LULU,701328,315,text/html
https://www.wsj.com/market-data/quotes/JD,701114,315,text/html
https://www.wsj.com/market-data/quotes/NXPI,700811,315,text/html
https://www.wsj.com/market-data/quotes/MELI,700532,315,text/html
https://www.wsj.com/market-data/quotes/PDD,700538,315,text/html
https://www.wsj.com/market-data/quotes/index/NDX/historical-prices,458529,284,text/html
https://www.wsj.com/market-data/quotes/SGEN,701062,315,text/html
https://www.wsj.com/market-data/quotes/ILMN,700446,315,text/html
https://www.wsj.com/market-data/quotes/CPRT,700474,315,text/html
https://www.wsj.com/market-data/quotes/CRWD,701253,315,text/html
https://www.wsj.com/market-data/quotes/MAR,701553,315,text/html
https://www.wsj.com/market-data/quotes/ZS,700842,315,text/html
https://www.wsj.com/market-data/quotes/MRVL,701426,315,text/html
https://www.wsj.com/market-data/quotes/RIVN,701225,315,text/html
https://www.wsj.com/market-data/quotes/index/NDX/advanced-chart,447277,284,text/html
https://www.wsj.com/market-data/quotes/index/NDX/,515630,394,text/html
https://www.wsj.com/market-data/quotes/MTCH/options,524750,290,text/html
https://www.wsj.com/market-data/quotes/MTCH/financials,491233,290,text/html
https://www.wsj.com/market-data/quotes/MTCH/advanced-chart,449647,290,text/html
https://www.wsj.com/market-data/quotes/MTCH/financials/annual/balance-sheet,520613,291,text/html
https://www.wsj.com/market-data/quotes/MTCH/financials/annual/cash-flow,518600,291,text/html
https://www.wsj.com/market-data/quotes/MTCH/financials/annual/income-statement,489910,291,text/html
https://www.wsj.com/market-data/quotes/MTCH/research-ratings,473313,289,text/html
https://www.wsj.com/market-data/quotes/MTCH/historical-prices,462318,290,text/html
https://www.wsj.com/market-data/quotes/MTCH/company-people,498875,311,text/html
https://www.wsj.com/market-data/quotes/MRK/financials/annual/cash-flow,504687,291,text/html
https://www.wsj.com/market-data/quotes/MRK/historical-prices,462555,290,text/html
https://www.wsj.com/market-data/quotes/MRK/financials/annual/balance-sheet,526378,291,text/html
https://www.wsj.com/market-data/quotes/MRK/research-ratings,473180,289,text/html
https://www.wsj.com/market-data/quotes/MRK/financials,491830,290,text/html
https://www.wsj.com/market-data/quotes/MRK/company-people,536300,334,text/html
https://www.wsj.com/market-data/quotes/MRK/options,530706,290,text/html
https://www.wsj.com/market-data/quotes/MRK/financials/annual/income-statement,493476,291,text/html
https://www.wsj.com/market-data/quotes/MRK/advanced-chart,449597,290,text/html
https://www.wsj.com/news/author/vicky-ge-huang,716303,304,text/html
https://www.wsj.com/articles/a-strong-u-s-dollar-buoys-small-cap-companies-stocks-11665960025?mod=article_inline,625476,348,text/html
https://www.wsj.com/market-data/quotes/US/XNYS/DPZ/advanced-chart,449775,291,text/html
https://www.wsj.com/market-data/quotes/DPZ/financials/annual/balance-sheet,525924,291,text/html
https://www.wsj.com/market-data/quotes/DPZ/financials/annual/income-statement,490212,291,text/html
https://www.wsj.com/market-data/quotes/DPZ/company-people,511274,319,text/html
https://www.wsj.com/market-data/quotes/DPZ/company-people/executive-profile/40435828,475266,339,text/html
https://www.wsj.com/market-data/quotes/DPZ/company-people/executive-profile/119365607,475191,339,text/html
https://www.wsj.com/market-data/quotes/DPZ/advanced-chart,449526,290,text/html
https://www.wsj.com/news/author/annie-linskey,714347,303,text/html
https://www.wsj.com/articles/biden-says-he-wont-veto-bill-blocking-d-c-crime-law-d26e6b54?mod=article_inline,557729,350,text/html
https://www.wsj.com/market-data/quotes/EMN,1022378,332,text/html
https://www.wsj.com/articles/oil-and-gas-are-back-and-booming-11673363006?mod=article_inline,470183,128,text/html
https://www.wsj.com/articles/the-u-s-is-overflowing-with-natural-gas-not-everyone-can-get-it-11562518355?mod=article_inline,472525,139,text/html
https://www.wsj.com/articles/xi-jinpings-deal-with-the-devil-zero-covid-china-mandate-lockdowns-virus-wuhan-ccp-communist-party-mao-regime-11669752052?mod=article_inline,557600,353,text/html
https://www.wsj.com/articles/tom-brady-retirement-news-11675258394?mod=article_inline,557003,349,text/html
https://www.wsj.com/articles/this-should-have-been-a-great-year-for-gold-heres-why-it-isnt-11663526294?mod=article_inline,579532,351,text/html
https://www.wsj.com/news/author/hardika-singh,716713,304,text/html
https://www.wsj.com/articles/why-stock-market-tourists-flock-to-new-york-44d1548c?mod=article_inline,571810,350,text/html
https://www.wsj.com/livecoverage/stock-market-today-03-02-2023/card/for-some-companies-london-stock-exchange-takes-back-seat-to-u-s-markets-dmdoQQ42i0iQlTrqrpD6?mod=article_inline,792154,311,text/html
https://www.wsj.com/news/author/ben-dummett,712047,304,text/html
https://www.wsj.com/news/author/josh-mitchell,712874,304,text/html
https://www.wsj.com/articles/u-s-assesses-ukrainian-jet-fighter-pilots-ahead-of-potential-training-effort-c4ce4d1b,560949,358,text/html
https://www.wsj.com/articles/ukraines-zelensky-to-visit-u-k-as-britain-steps-up-training-military-aid-11675848644?mod=article_inline,585885,358,text/html
https://www.wsj.com/news/author/nancy-a-youssef,712043,303,text/html
https://www.wsj.com/articles/ukraine-weighs-options-for-bakhmut-as-russia-struggles-to-maintain-pressure-b81fbfac?mod=article_inline,409927,126,text/html
https://www.wsj.com/market-data/quotes/SEDG/company-people/executive-profile/181223192,481475,344,text/html
https://www.wsj.com/market-data/quotes/SEDG/advanced-chart,449631,290,text/html
https://www.wsj.com/market-data/quotes/SEDG/company-people,540041,306,text/html
https://www.wsj.com/market-data/quotes/SEDG/financials,475906,290,text/html
https://www.wsj.com/market-data/quotes/SEDG/research-ratings,457640,289,text/html
https://www.wsj.com/market-data/quotes/SEDG/historical-prices,462624,290,text/html
